FIPS,state,state_fips,county,tract,geoid,area_name,area_land,total_pop,housing_units,owner_occupied_housing_units,persons_no_health_insurance,families,families_income_below_poverty_level,median_household_income,nh_white_alone,nh_black_or_african_american_alone,nh_american_indian_and_alaska_native_alone,nh_asian_alone,nh_native_hawaiian_and_other_pacific_islander_alone,nh_other,nh_two_or_more,hispanic_or_latino,households_receiving_assistance,households,pct_owner_occupied,pct_no_health_insurance,pct_families_income_below_poverty_level,pct_households_receiving_assistance,pct_nh_white_alone,pct_nh_black_or_african_american_alone,pct_nh_american_indian_and_alaska_native_alone,pct_nh_asian_alone,pct_nh_native_hawaiian_and_other_pacific_islander_alone,pct_nh_other,pct_nh_two_or_more,pct_hispanic_or_latino
06073004900,ca,06,073,004900,14000US06073004900,Census Tract 49,0.30542921434385,5173,1706,516,970,1165,200,44805,543,434,0,122,0,0,50,4024,1465,1581,0.30246189917936694,0.18751208196404406,0.17167381974248927,0.92662871600253,0.10496810361492365,0.08389715832205684,0.0,0.02358399381403441,0.0,0.0,0.009665571235260004,0.7778851730137251
06073005000,ca,06,073,005000,14000US06073005000,Census Tract 50,0.557596019749898,2147,834,89,169,484,137,43152,273,41,0,54,0,0,0,1779,650,696,0.10671462829736211,0.07871448532836516,0.2830578512396694,0.9339080459770115,0.12715416860735912,0.019096413600372612,0.0,0.025151374010246856,0.0,0.0,0.0,0.8285980437820214
06073005101,ca,06,073,005101,14000US06073005101,Census Tract 51.01,0.0874961582833588,2074,1166,24,163,251,32,54255,368,226,0,330,0,13,21,1116,530,927,0.02058319039451115,0.07859209257473482,0.12749003984063745,0.5717367853290184,0.17743490838958534,0.10896817743490839,0.0,0.15911282545805208,0.0,0.00626808100289296,0.010125361620057859,0.5380906460945034
06073005102,ca,06,073,005102,14000US06073005102,Census Tract 51.02,0.0876610239120799,3874,3119,648,372,490,14,75594,2444,205,0,206,38,0,199,782,90,2721,0.2077588970823982,0.09602478058853897,0.02857142857142857,0.03307607497243661,0.6308724832214765,0.05291688177594218,0.0,0.05317501290655653,0.00980898296334538,0.0,0.051368094992256065,0.20185854414042334
06073005103,ca,06,073,005103,14000US06073005103,Census Tract 51.03,0.444021362261138,2198,764,0,283,197,0,21109,879,356,16,67,12,9,23,836,360,685,0.0,0.12875341219290265,0.0,0.5255474452554745,0.39990900818926295,0.16196542311191992,0.007279344858962694,0.030482256596906277,0.00545950864422202,0.004094631483166515,0.010464058234758872,0.38034576888080074
06073005201,ca,06,073,005201,14000US06073005201,Census Tract 52.01,0.195202448814435,3034,2025,218,138,461,16,73871,1535,363,0,319,0,0,158,659,129,1908,0.10765432098765432,0.045484508899143045,0.03470715835140998,0.06761006289308176,0.505932762030323,0.11964403427818061,0.0,0.1051417270929466,0.0,0.0,0.05207646671061305,0.21720500988793673
06073005202,ca,06,073,005202,14000US06073005202,Census Tract 52.02,0.0903262872260412,4706,3533,291,309,768,191,53082,2282,595,58,331,0,16,173,1251,389,3043,0.08236626096801584,0.06566085847853803,0.24869791666666666,0.12783437397305292,0.4849128771780705,0.12643433914152147,0.012324691882702932,0.07033574160645983,0.0,0.003399915002124947,0.036761580960475986,0.2658308542286443
06073005301,ca,06,073,005301,14000US06073005301,Census Tract 53.01,0.153722333848651,2533,2016,196,178,278,0,67546,1255,174,0,241,0,0,162,701,69,1761,0.09722222222222222,0.0702724042637189,0.0,0.039182282793867124,0.49545992893801816,0.06869324911172522,0.0,0.09514409790761942,0.0,0.0,0.06395578365574418,0.276746940386893
06073005302,ca,06,073,005302,14000US06073005302,Census Tract 53.02,0.182705093614333,3924,1231,243,36,298,0,69672,1635,410,14,291,0,9,70,1495,115,1107,0.19740048740861088,0.009174311926605505,0.0,0.10388437217705511,0.4166666666666667,0.10448521916411825,0.003567787971457696,0.07415902140672782,0.0,0.0022935779816513763,0.01783893985728848,0.3809887869520897
06073005401,ca,06,073,005401,14000US06073005401,Census Tract 54.01,0.101149117293208,1760,1741,663,0,328,24,131343,1191,332,0,64,0,0,0,173,218,1153,0.3808156232050546,0.0,0.07317073170731707,0.18907198612315698,0.6767045454545455,0.18863636363636363,0.0,0.03636363636363636,0.0,0.0,0.0,0.09829545454545455
06073005402,ca,06,073,005402,14000US06073005402,Census Tract 54.02,0.305897556282114,4238,2845,1131,93,1167,30,136645,2841,142,0,647,213,0,64,331,104,2339,0.3975395430579965,0.0219443133553563,0.02570694087403599,0.04446344591705857,0.670363378952336,0.03350637092968381,0.0,0.15266635205285511,0.05025955639452572,0.0,0.015101462954223691,0.07810287871637565
06073005403,ca,06,073,005403,14000US06073005403,Census Tract 54.03,0.199405557091384,2465,1944,1094,138,758,0,130694,1696,284,31,135,21,0,0,298,31,1494,0.5627572016460906,0.055983772819472616,0.0,0.020749665327978582,0.6880324543610548,0.1152129817444219,0.01257606490872211,0.05476673427991886,0.008519269776876268,0.0,0.0,0.12089249492900608
06073005500,ca,06,073,005500,14000US06073005500,Census Tract 55,0.170031675822436,316,0,0,0,0,0,,92,113,8,10,0,0,0,93,0,0,0.0,0.0,0.0,0.0,0.2911392405063291,0.3575949367088608,0.02531645569620253,0.03164556962025317,0.0,0.0,0.0,0.29430379746835444
06073005601,ca,06,073,005601,14000US06073005601,Census Tract 56.01,0.0895606466130345,2751,1911,294,179,508,0,76201,1511,170,30,271,0,15,224,530,265,1708,0.15384615384615385,0.06506724827335514,0.0,0.15515222482435598,0.549254816430389,0.061795710650672485,0.010905125408942203,0.0985096328607779,0.0,0.0054525627044711015,0.08142493638676845,0.1926572155579789
06073005602,ca,06,073,005602,14000US06073005602,Census Tract 56.02,2.06178059512245,2111,1499,665,40,301,15,87791,1398,17,0,333,0,0,31,332,69,1382,0.44362908605737156,0.018948365703458078,0.04983388704318937,0.049927641099855286,0.6622453813358598,0.008053055423969682,0.0,0.15774514448128849,0.0,0.0,0.01468498342018001,0.15727143533870203
06073005700,ca,06,073,005700,14000US06073005700,Census Tract 57,0.105155699563087,1579,892,68,111,112,0,65329,879,112,13,152,0,0,93,330,41,865,0.07623318385650224,0.07029765674477517,0.0,0.047398843930635835,0.5566814439518682,0.07093096896770108,0.008233058898036731,0.09626345788473717,0.0,0.0,0.05889803673210893,0.20899303356554783
06073005801,ca,06,073,005801,14000US06073005801,Census Tract 58.01,0.127585533214826,1691,1293,150,89,258,9,81250,1209,102,0,170,0,0,0,210,96,1082,0.11600928074245939,0.05263157894736842,0.03488372093023256,0.08872458410351201,0.7149615612063868,0.06031933767001774,0.0,0.10053222945002957,0.0,0.0,0.0,0.12418687167356594
06073005802,ca,06,073,005802,14000US06073005802,Census Tract 58.02,0.184491974480191,2448,1777,414,98,286,0,124417,1765,14,0,188,0,0,87,394,23,1639,0.23297692740574,0.04003267973856209,0.0,0.014032946918852958,0.7209967320261438,0.005718954248366013,0.0,0.07679738562091504,0.0,0.0,0.03553921568627451,0.16094771241830066
06073005900,ca,06,073,005900,14000US06073005900,Census Tract 59,0.161869089740956,3071,2141,333,237,467,6,67074,1936,54,11,107,9,0,194,760,62,1974,0.15553479682391405,0.07717355910126994,0.01284796573875803,0.031408308004052685,0.6304135460761967,0.017583848909150115,0.0035818951481602084,0.0348420709866493,0.002930641484858352,0.0,0.06317160534028005,0.2474763920547053
06073006000,ca,06,073,006000,14000US06073006000,Census Tract 60,0.389586747120064,3910,2512,1000,61,909,64,110800,2888,35,0,336,0,0,137,514,165,2232,0.3980891719745223,0.015601023017902813,0.0704070407040704,0.0739247311827957,0.738618925831202,0.008951406649616368,0.0,0.08593350383631713,0.0,0.0,0.0350383631713555,0.13145780051150896
06073006100,ca,06,073,006100,14000US06073006100,Census Tract 61,0.344451016761468,2262,1203,544,135,504,0,94583,1256,65,34,124,0,11,260,512,361,1063,0.45220282626766417,0.05968169761273209,0.0,0.3396048918156162,0.5552608311229,0.028735632183908046,0.015030946065428824,0.05481874447391689,0.0,0.004862953138815208,0.11494252873563218,0.22634836427939875
06073006200,ca,06,073,006200,14000US06073006200,Census Tract 62,1.40124857721349,41,0,0,0,0,0,,30,0,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7317073170731707,0.0,0.2682926829268293,0.0,0.0,0.0,0.0,0.0
06073006300,ca,06,073,006300,14000US06073006300,Census Tract 63,0.613941840657177,3249,0,0,0,0,0,,1872,182,27,104,0,0,127,937,0,0,0.0,0.0,0.0,0.0,0.5761772853185596,0.056017236072637734,0.008310249307479225,0.03200984918436442,0.0,0.0,0.03908895044629117,0.2883964296706679
06073006500,ca,06,073,006500,14000US06073006500,Census Tract 65,1.43749584940162,3332,1696,312,86,478,74,61007,1780,438,106,359,10,27,110,502,315,1579,0.18396226415094338,0.02581032412965186,0.15481171548117154,0.1994933502216593,0.5342136854741897,0.13145258103241297,0.03181272509003601,0.10774309723889555,0.003001200480192077,0.008103241296518607,0.033013205282112844,0.15066026410564226
06073006600,ca,06,073,006600,14000US06073006600,Census Tract 66,0.1966325712706,1863,510,0,93,435,71,53710,711,465,0,16,0,0,107,564,878,486,0.0,0.0499194847020934,0.1632183908045977,1.8065843621399178,0.38164251207729466,0.249597423510467,0.0,0.008588298443370907,0.0,0.0,0.05743424584004294,0.3027375201288245
06073006801,ca,06,073,006801,14000US06073006801,Census Tract 68.01,0.259703133759693,3157,1592,413,270,644,38,80924,1822,279,9,196,0,0,243,608,495,1559,0.2594221105527638,0.08552423186569529,0.059006211180124224,0.3175112251443233,0.5771301868862845,0.08837503959455179,0.0028508077288565093,0.06208425720620843,0.0,0.0,0.07697180867912576,0.19258789990497308
06073006802,ca,06,073,006802,14000US06073006802,Census Tract 68.02,0.396294886308354,5776,2752,508,583,1163,74,93379,3537,205,32,394,89,0,615,904,787,2643,0.18459302325581395,0.1009349030470914,0.06362854686156492,0.2977676882330685,0.6123614958448753,0.03549168975069252,0.00554016620498615,0.06821329639889197,0.015408587257617729,0.0,0.10647506925207756,0.15650969529085873
06073006900,ca,06,073,006900,14000US06073006900,Census Tract 69,0.702873912929326,6063,2135,1263,414,1530,80,122877,4508,42,23,278,0,0,554,658,1409,2047,0.5915690866510539,0.06828302820385948,0.05228758169934641,0.688324377137274,0.743526307108692,0.006927263730826323,0.003793501566881082,0.04585188850404091,0.0,0.0,0.09137390730661389,0.10852713178294573
06073007002,ca,06,073,007002,14000US06073007002,Census Tract 70.02,0.557311076344755,2983,1281,1126,57,930,38,174205,2368,172,0,128,0,25,94,196,521,1259,0.8790007806401249,0.01910828025477707,0.04086021505376344,0.41382049245432884,0.7938317130405632,0.057660073751257125,0.0,0.04290982232651693,0.0,0.008380824673147838,0.03151190077103587,0.06570566543747905
06073007100,ca,06,073,007100,14000US06073007100,Census Tract 71,1.10536265032888,4320,2311,1602,18,1334,27,133854,3721,142,0,21,0,73,73,290,602,2215,0.6932064041540459,0.004166666666666667,0.020239880059970013,0.27178329571106097,0.8613425925925926,0.03287037037037037,0.0,0.004861111111111111,0.0,0.016898148148148148,0.016898148148148148,0.06712962962962964
06073007200,ca,06,073,007200,14000US06073007200,Census Tract 72,1.08331814664778,5905,1524,1198,78,1123,63,152132,4452,120,10,332,1,0,169,821,817,1461,0.7860892388451444,0.013209144792548687,0.05609973285841496,0.5592060232717317,0.7539373412362405,0.02032176121930567,0.001693480101608806,0.05622353937341236,0.00016934801016088062,0.0,0.028619813717188823,0.13903471634208298
06073007302,ca,06,073,007302,14000US06073007302,Census Tract 73.02,0.322371377782445,2588,1006,700,61,764,24,153083,2122,7,0,21,0,7,198,233,634,972,0.6958250497017893,0.02357032457496136,0.031413612565445025,0.6522633744855967,0.8199381761978362,0.002704791344667697,0.0,0.00811437403400309,0.0,0.002704791344667697,0.07650695517774343,0.09003091190108192
06073007303,ca,06,073,007303,14000US06073007303,Census Tract 73.03,0.13953153450904,1827,978,228,87,381,0,115167,1262,82,0,97,0,0,54,332,175,894,0.2331288343558282,0.047619047619047616,0.0,0.19574944071588368,0.6907498631636563,0.04488232074438971,0.0,0.05309250136836344,0.0,0.0,0.029556650246305417,0.18171866447728516
06073007304,ca,06,073,007304,14000US06073007304,Census Tract 73.04,0.19185841787684,3525,2102,482,399,427,0,94847,3004,0,0,37,0,0,126,358,198,2017,0.22930542340627974,0.11319148936170213,0.0,0.09816559246405553,0.8521985815602837,0.0,0.0,0.01049645390070922,0.0,0.0,0.03574468085106383,0.10156028368794326
06073007401,ca,06,073,007401,14000US06073007401,Census Tract 74.01,0.228839670299631,3034,1613,512,254,675,44,81522,1852,36,41,83,0,0,77,945,621,1532,0.3174209547427154,0.08371786420566908,0.06518518518518518,0.40535248041775457,0.6104152933421226,0.011865524060646011,0.013513513513513514,0.027356624917600526,0.0,0.0,0.025379037574159526,0.31147000659195784
06073007402,ca,06,073,007402,14000US06073007402,Census Tract 74.02,0.354736392601047,4294,1655,742,327,915,33,100792,3391,0,63,142,0,8,54,636,988,1525,0.44833836858006043,0.07615277130880298,0.036065573770491806,0.6478688524590164,0.7897065673032138,0.0,0.014671634839310665,0.03306939916162087,0.0,0.0018630647414997672,0.012575687005123428,0.1481136469492315
06073007501,ca,06,073,007501,14000US06073007501,Census Tract 75.01,0.399159764446785,4061,2296,289,312,546,0,77132,3253,129,0,194,0,0,41,444,299,2092,0.12587108013937282,0.07682836739719281,0.0,0.14292543021032506,0.8010342280226546,0.031765574981531645,0.0,0.04777148485594681,0.0,0.0,0.010096035459246491,0.10933267668062054
06073007502,ca,06,073,007502,14000US06073007502,Census Tract 75.02,0.259695797818368,3178,1873,359,279,493,10,74524,2341,156,16,153,0,13,189,310,248,1782,0.19167111585691404,0.08779106356198867,0.02028397565922921,0.13916947250280584,0.736626809314034,0.04908747640025173,0.005034612964128383,0.04814348646947766,0.0,0.0040906230333543105,0.05947136563876652,0.09754562617998741
06073007601,ca,06,073,007601,14000US06073007601,Census Tract 76.01,2.94208969307966,2350,1831,531,34,335,21,78144,2132,95,0,10,44,0,50,19,94,1235,0.29000546149645,0.01446808510638298,0.0626865671641791,0.07611336032388664,0.9072340425531915,0.04042553191489362,0.0,0.00425531914893617,0.01872340425531915,0.0,0.02127659574468085,0.008085106382978723
06073007602,ca,06,073,007602,14000US06073007602,Census Tract 76.02,0.321551296762765,1719,1632,211,313,261,13,97843,1092,169,0,70,0,0,35,353,77,987,0.12928921568627452,0.1820826061663758,0.04980842911877394,0.07801418439716312,0.6352530541012217,0.0983129726585224,0.0,0.04072134962187318,0.0,0.0,0.02036067481093659,0.2053519488074462
06073007701,ca,06,073,007701,14000US06073007701,Census Tract 77.01,0.219552754684578,4263,2419,607,393,613,12,99583,3313,86,0,106,0,0,167,591,186,2084,0.2509301364200083,0.09218859957776214,0.01957585644371941,0.0892514395393474,0.7771522402064274,0.02017358667604973,0.0,0.024865118461177574,0.0,0.0,0.0391742904058175,0.1386347642505278
06073007702,ca,06,073,007702,14000US06073007702,Census Tract 77.02,0.238765971116469,3377,2185,379,60,589,74,82634,2497,23,0,215,0,0,160,482,358,1819,0.1734553775743707,0.017767249037607343,0.12563667232597622,0.19681143485431557,0.739413680781759,0.006810778797749482,0.0,0.06366597571809299,0.0,0.0,0.047379330766952915,0.14273023393544565
06073007800,ca,06,073,007800,14000US06073007800,Census Tract 78,0.76758386525343,6096,2889,379,469,1041,49,79313,3336,139,0,466,0,42,197,1916,1223,2643,0.13118726202838352,0.07693569553805775,0.04707012487992315,0.4627317442300416,0.547244094488189,0.022801837270341206,0.0,0.07644356955380577,0.0,0.006889763779527559,0.032316272965879266,0.3143044619422572
06073007905,ca,06,073,007905,14000US06073007905,Census Tract 79.05,0.220589439024428,2541,1678,274,160,286,50,99757,2024,8,0,57,0,68,69,315,194,1311,0.1632896305125149,0.06296733569460843,0.17482517482517482,0.14797864225781845,0.7965367965367965,0.003148366784730421,0.0,0.02243211334120425,0.0,0.02676111767020858,0.02715466351829988,0.12396694214876033
06073007907,ca,06,073,007907,14000US06073007907,Census Tract 79.07,0.181391574015015,3402,1705,351,254,381,49,86023,2512,0,0,64,61,14,265,486,240,1621,0.2058651026392962,0.07466196355085244,0.12860892388451445,0.14805675508945096,0.7383891828336273,0.0,0.0,0.0188124632569077,0.017930629041740153,0.00411522633744856,0.07789535567313345,0.14285714285714285
06073007908,ca,06,073,007908,14000US06073007908,Census Tract 79.08,0.177291941120963,3484,1632,201,472,446,8,79813,2465,111,0,88,0,0,97,723,356,1549,0.12316176470588236,0.1354764638346728,0.017937219730941704,0.22982569399612654,0.7075200918484501,0.031859931113662456,0.0,0.02525832376578645,0.0,0.0,0.027841561423650976,0.20752009184845005
06073007910,ca,06,073,007910,14000US06073007910,Census Tract 79.10,0.260184989274082,2933,1756,284,208,349,24,83333,2406,38,0,67,29,14,166,213,152,1518,0.16173120728929385,0.07091714967609955,0.06876790830945559,0.10013175230566534,0.8203204909648824,0.012956017729287419,0.0,0.022843504943743608,0.009887487214456188,0.00477326968973747,0.05659734060688715,0.0726218888510058
06073007911,ca,06,073,007911,14000US06073007911,Census Tract 79.11,0.138740797254659,2207,1425,646,174,356,35,70357,1746,0,0,63,0,0,68,330,180,1208,0.4533333333333333,0.07884005437245128,0.09831460674157304,0.1490066225165563,0.7911191662890802,0.0,0.0,0.028545536927956503,0.0,0.0,0.030811055731762575,0.1495242410512007
06073007912,ca,06,073,007912,14000US06073007912,Census Tract 79.12,0.153798395977124,1680,965,153,187,218,0,89391,1113,59,0,111,0,0,161,236,162,847,0.15854922279792746,0.1113095238095238,0.0,0.1912632821723731,0.6625,0.03511904761904762,0.0,0.06607142857142857,0.0,0.0,0.09583333333333334,0.14047619047619048
06073008002,ca,06,073,008002,14000US06073008002,Census Tract 80.02,0.421465273198177,2629,1082,791,90,673,6,142454,2001,0,42,74,0,0,123,389,541,1039,0.7310536044362292,0.034233548877900345,0.008915304606240713,0.5206929740134745,0.7611259033853176,0.0,0.01597565614302016,0.02814758463294028,0.0,0.0,0.04678585013313047,0.14796500570559148
06073008003,ca,06,073,008003,14000US06073008003,Census Tract 80.03,0.289822964430723,3412,2014,775,153,495,9,127368,2823,0,0,68,0,0,150,371,298,1804,0.38480635551142006,0.04484173505275498,0.01818181818181818,0.16518847006651885,0.8273739742086753,0.0,0.0,0.01992966002344666,0.0,0.0,0.043962485345838215,0.10873388042203985
06073008006,ca,06,073,008006,14000US06073008006,Census Tract 80.06,0.367850739076783,3792,2089,626,240,643,7,111458,3143,47,0,175,0,0,98,329,496,1819,0.2996649114408808,0.06329113924050633,0.01088646967340591,0.2726772952171523,0.8288502109704642,0.012394514767932489,0.0,0.04614978902953586,0.0,0.0,0.025843881856540084,0.08676160337552742
06073008101,ca,06,073,008101,14000US06073008101,Census Tract 81.01,0.450510195414033,3645,2132,732,158,921,0,89058,3185,12,0,134,0,0,55,259,502,1676,0.3433395872420263,0.04334705075445816,0.0,0.29952267303102625,0.8737997256515775,0.0032921810699588477,0.0,0.03676268861454047,0.0,0.0,0.015089163237311385,0.0710562414266118
